type,Mã trạm/LakeCode,Trạm/Hồ,Tên sông/Lưu vực,Tên tỉnh,Thời gian (UTC),Mực nước (m),Cảnh báo/Xu thế,Cảnh báo value (0-4),Chênh lệch cảnh báo (m),BĐ1 (m),BĐ2 (m),BĐ3 (m),Mực nước lịch sử (m),Năm lũ lịch sử,x,y,Dung tích (m3),Dung tích TK (m3),Tỷ lệ dung tích (%),Q đến (m3/s),Q xả (m3/s),Mực nước BT (m),Mực nước GC (m),Mã Cảnh báo,province_code,basin_code
Lake,7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,Ba,Đắk Lắk,2025-11-19 19:00,105,,,,,,,,,108.8986057,13.02398003,349.69,349.7,99.99714041,16110,16100,105,105.96,4,54,1
Lake,7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,Ba,Đắk Lắk,2025-11-19 20:00,105.05,,,,,,,,,108.8986057,13.02398003,353.0354,349.7,100.953789,16120,15600,105,105.96,4,54,1
Lake,7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,Ba,Đắk Lắk,2025-11-19 21:00,105.1,,,,,,,,,108.8986057,13.02398003,356.3803,349.7,101.9102945,16120,15100,105,105.96,4,54,1
Lake,7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,Ba,Đắk Lắk,2025-11-19 22:00,105.18,,,,,,,,,108.8986057,13.02398003,361.732758,349.7,103.4408802,16080,15100,105,105.96,4,54,1
Lake,7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,Ba,Đắk Lắk,2025-11-19 23:00,105.26,,,,,,,,,108.8986057,13.02398003,367.085175,349.7,104.9714541,16050,15100,105,105.96,4,54,1
Lake,7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,Ba,Đắk Lắk,2025-11-20 0:00,105.32,,,,,,,,,108.8986057,13.02398003,371.099274,349.7,106.1193234,15780,14900,105,105.96,4,54,1
Lake,7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,Ba,Đắk Lắk,2025-11-20 1:00,105.38,,,,,,,,,108.8986057,13.02398003,375.113342,349.7,107.2671839,15560,14400,105,105.96,4,54,1
Lake,7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,Ba,Đắk Lắk,2025-11-20 2:00,105.42,,,,,,,,,108.8986057,13.02398003,377.789551,349.7,108.032471,14950,13800,105,105.96,4,54,1
Lake,7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,Ba,Đắk Lắk,2025-11-20 3:00,105.45,,,,,,,,,108.8986057,13.02398003,379.7966,349.7,108.6064055,14930,13800,105,105.96,4,54,1
Lake,7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,Ba,Đắk Lắk,2025-11-20 4:00,105.51,,,,,,,,,108.8986057,13.02398003,383.8112,349.7,109.7544181,14700,13600,105,105.96,4,54,1
Lake,7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,Ba,Đắk Lắk,2025-11-20 5:00,105.54,,,,,,,,,108.8986057,13.02398003,385.818237,349.7,110.3283492,14290,13100,105,105.96,4,54,1
Lake,7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,Ba,Đắk Lắk,2025-11-20 6:00,105.57,,,,,,,,,108.8986057,13.02398003,387.825256,349.7,110.9022751,13840,12700,105,105.96,4,54,1
Lake,7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,Ba,Đắk Lắk,2025-11-20 7:00,105.59,,,,,,,,,108.8986057,13.02398003,389.163116,349.7,111.2848487,11900,10800,105,105.96,4,54,1
Lake,7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,Ba,Đắk Lắk,2025-11-20 8:00,105.62,,,,,,,,,108.8986057,13.02398003,391.170654,349.7,111.8589231,11600,10250,105,105.96,4,54,1
Lake,7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,Ba,Đắk Lắk,2025-11-20 9:00,105.66,,,,,,,,,108.8986057,13.02398003,393.8469,349.7,112.6242208,11300,10250,105,105.96,4,54,1
Lake,7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,Ba,Đắk Lắk,2025-11-20 10:00,105.69,,,,,,,,,108.8986057,13.02398003,395.853943,349.7,113.1981536,11070,10250,105,105.96,4,54,1
Lake,7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,Ba,Đắk Lắk,2025-11-20 11:00,105.73,,,,,,,,,108.8986057,13.02398003,398.530151,349.7,113.9634404,10100,9338,105,105.96,4,54,1
Lake,7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,Ba,Đắk Lắk,2025-11-20 12:00,105.77,,,,,,,,,108.8986057,13.02398003,401.205872,349.7,114.7285879,9620,8800,105,105.96,4,54,1
Lake,7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,Ba,Đắk Lắk,2025-11-20 13:00,105.81,,,,,,,,,108.8986057,13.02398003,403.88208,349.7,115.4938747,9570,8800,105,105.96,4,54,1
Lake,7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,Ba,Đắk Lắk,2025-11-20 14:00,105.85,,,,,,,,,108.8986057,13.02398003,406.5583,349.7,116.259165,9450,8815,105,105.96,4,54,1
Lake,7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,Ba,Đắk Lắk,2025-11-20 15:00,105.89,,,,,,,,,108.8986057,13.02398003,409.234528,349.7,117.0244575,8600,8250,105,105.96,4,54,1
Lake,7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,Ba,Đắk Lắk,2025-11-20 16:00,105.92,,,,,,,,,108.8986057,13.02398003,411.241577,349.7,117.5983921,7650,7500,105,105.96,4,54,1
Lake,7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,Ba,Đắk Lắk,2025-11-20 17:00,105.96,,,,,,,,,108.8986057,13.02398003,413.9178,349.7,118.3636832,7450,7350,105,105.96,4,54,1
Lake,7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,Ba,Đắk Lắk,2025-11-20 18:00,105.96,,,,,,,,,108.8986057,13.02398003,413.9178,349.7,118.3636832,6760,6750,105,105.96,4,54,1
Lake,7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,Ba,Đắk Lắk,2025-11-20 19:00,105.96,,,,,,,,,108.8986057,13.02398003,413.9178,349.7,118.3636832,6740,6750,105,105.96,4,54,1
Lake,7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,Ba,Đắk Lắk,2025-11-20 20:00,105.96,,,,,,,,,108.8986057,13.02398003,413.9178,349.7,118.3636832,6740,6750,105,105.96,4,54,1
Lake,7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,Ba,Đắk Lắk,2025-11-20 21:00,105.96,,,,,,,,,108.8986057,13.02398003,413.9178,349.7,118.3636832,6740,6750,105,105.96,4,54,1
Lake,7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,Ba,Đắk Lắk,2025-11-20 22:00,105.96,,,,,,,,,108.8986057,13.02398003,413.9178,349.7,118.3636832,6740,6750,105,105.96,4,54,1
Lake,E5A202A4-29A8-4C53-911C-95B72C3A25A3,Krông H'Năng,Ba,Đắk Lắk,2025-11-19 13:00,,no data,,,,,,,,108.72244594154726,12.926026139362895,,,,,,,,,,54,1
Lake,E5A202A4-29A8-4C53-911C-95B72C3A25A3,Krông H'Năng,Ba,Đắk Lắk,2025-11-20 19:00,,no data,,,,,,,,108.72244594154726,12.926026139362895,,,,,,,,,,54,1
Lake,7D5B7DB0-D64A-4A36-BD4E-54A95CA62E9D,Sông Ba Hạ,Ba,Đắk Lắk,2025-11-20 23:00,105.96,,,,,,,,,108.8986057,13.02398003,413.9178,349.7,118.3636832,6740,6750,105,105.96,4,54,1
